579.384	/Users/ethanhardacre/Box/GazeShareData5-11/G_09/G_09 Recording.mp4	5316.370	60.0		Cooperation			START
610.888	/Users/ethanhardacre/Box/GazeShareData5-11/G_09/G_09 Recording.mp4	5316.370	60.0		Cooperation			STOP
610.888	/Users/ethanhardacre/Box/GazeShareData5-11/G_09/G_09 Recording.mp4	5316.370	60.0		Information Sharing			START
615.135	/Users/ethanhardacre/Box/GazeShareData5-11/G_09/G_09 Recording.mp4	5316.370	60.0		Cooperation			START
615.135	/Users/ethanhardacre/Box/GazeShareData5-11/G_09/G_09 Recording.mp4	5316.370	60.0		Information Sharing			STOP
670.634	/Users/ethanhardacre/Box/GazeShareData5-11/G_09/G_09 Recording.mp4	5316.370	60.0		Cooperation			STOP
670.634	/Users/ethanhardacre/Box/GazeShareData5-11/G_09/G_09 Recording.mp4	5316.370	60.0		Information Sharing			START
687.885	/Users/ethanhardacre/Box/GazeShareData5-11/G_09/G_09 Recording.mp4	5316.370	60.0		Coordination			START
687.885	/Users/ethanhardacre/Box/GazeShareData5-11/G_09/G_09 Recording.mp4	5316.370	60.0		Information Sharing			STOP
695.635	/Users/ethanhardacre/Box/GazeShareData5-11/G_09/G_09 Recording.mp4	5316.370	60.0		Cooperation			START
695.635	/Users/ethanhardacre/Box/GazeShareData5-11/G_09/G_09 Recording.mp4	5316.370	60.0		Coordination			STOP
719.634	/Users/ethanhardacre/Box/GazeShareData5-11/G_09/G_09 Recording.mp4	5316.370	60.0		Cooperation			STOP
719.634	/Users/ethanhardacre/Box/GazeShareData5-11/G_09/G_09 Recording.mp4	5316.370	60.0		No interaction			START
727.385	/Users/ethanhardacre/Box/GazeShareData5-11/G_09/G_09 Recording.mp4	5316.370	60.0		Cooperation			START
727.385	/Users/ethanhardacre/Box/GazeShareData5-11/G_09/G_09 Recording.mp4	5316.370	60.0		No interaction			STOP
728.136	/Users/ethanhardacre/Box/GazeShareData5-11/G_09/G_09 Recording.mp4	5316.370	60.0		Cooperation			STOP
728.136	/Users/ethanhardacre/Box/GazeShareData5-11/G_09/G_09 Recording.mp4	5316.370	60.0		Coordination			START
739.385	/Users/ethanhardacre/Box/GazeShareData5-11/G_09/G_09 Recording.mp4	5316.370	60.0		Cooperation			START
739.385	/Users/ethanhardacre/Box/GazeShareData5-11/G_09/G_09 Recording.mp4	5316.370	60.0		Coordination			STOP
795.635	/Users/ethanhardacre/Box/GazeShareData5-11/G_09/G_09 Recording.mp4	5316.370	60.0		Cooperation			STOP
795.635	/Users/ethanhardacre/Box/GazeShareData5-11/G_09/G_09 Recording.mp4	5316.370	60.0		Light-weight interaction			START
823.886	/Users/ethanhardacre/Box/GazeShareData5-11/G_09/G_09 Recording.mp4	5316.370	60.0		Cooperation			START
823.886	/Users/ethanhardacre/Box/GazeShareData5-11/G_09/G_09 Recording.mp4	5316.370	60.0		Light-weight interaction			STOP
870.888	/Users/ethanhardacre/Box/GazeShareData5-11/G_09/G_09 Recording.mp4	5316.370	60.0		Cooperation			STOP
870.888	/Users/ethanhardacre/Box/GazeShareData5-11/G_09/G_09 Recording.mp4	5316.370	60.0		Light-weight interaction			START
900.386	/Users/ethanhardacre/Box/GazeShareData5-11/G_09/G_09 Recording.mp4	5316.370	60.0		Light-weight interaction			STOP
900.386	/Users/ethanhardacre/Box/GazeShareData5-11/G_09/G_09 Recording.mp4	5316.370	60.0		No interaction			START
902.137	/Users/ethanhardacre/Box/GazeShareData5-11/G_09/G_09 Recording.mp4	5316.370	60.0		Light-weight interaction			START
902.137	/Users/ethanhardacre/Box/GazeShareData5-11/G_09/G_09 Recording.mp4	5316.370	60.0		No interaction			STOP
911.139	/Users/ethanhardacre/Box/GazeShareData5-11/G_09/G_09 Recording.mp4	5316.370	60.0		Cooperation			START
911.139	/Users/ethanhardacre/Box/GazeShareData5-11/G_09/G_09 Recording.mp4	5316.370	60.0		Light-weight interaction			STOP
1016.134	/Users/ethanhardacre/Box/GazeShareData5-11/G_09/G_09 Recording.mp4	5316.370	60.0		Cooperation			STOP
