524.138	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		Coordination			START
554.139	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		Cooperation			START
554.139	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		Coordination			STOP
573.051	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		Cooperation			STOP
573.051	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		Coordination			START
610.055	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		Coordination			STOP
610.055	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		No interaction			START
663.719	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		Cooperation			START
663.719	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		No interaction			STOP
711.554	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		Cooperation			STOP
711.554	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		Information Sharing			START
723.553	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		Coordination			START
723.553	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		Information Sharing			STOP
729.552	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		Coordination			STOP
729.552	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		No interaction			START
820.138	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		Collaboration			START
820.138	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		No interaction			STOP
841.884	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		Collaboration			STOP
841.884	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		Cooperation			START
858.638	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		Cooperation			STOP
858.638	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		No interaction			START
947.635	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		Collaboration			START
947.635	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		No interaction			STOP
952.634	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		Collaboration			STOP
952.634	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		No interaction			START
1017.635	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		Cooperation			START
1017.635	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		No interaction			STOP
1042.805	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		Cooperation			STOP
1042.805	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		No interaction			START
1076.051	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		Collaboration			START
1076.051	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		No interaction			STOP
1122.137	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		Collaboration			STOP
1122.137	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		Cooperation			START
1210.886	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		Cooperation			STOP
1210.886	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		No interaction			START
1239.636	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		Collaboration			START
1239.636	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		No interaction			STOP
1254.638	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		Collaboration			STOP
1254.638	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		Cooperation			START
1287.135	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		Cooperation			STOP
1287.135	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		No interaction			START
1371.138	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		Cooperation			START
1371.138	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		No interaction			STOP
1403.134	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		Cooperation			STOP
1403.134	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		No interaction			START
1421.639	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		No interaction			STOP
2134.389	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		Coordination			START
2153.720	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		Cooperation			START
2153.720	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		Coordination			STOP
2180.722	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		Cooperation			STOP
2180.722	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		No interaction			START
2187.219	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		Cooperation			START
2187.219	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		No interaction			STOP
2206.970	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		Cooperation			STOP
2206.970	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		Coordination			START
2215.969	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		Coordination			STOP
2215.969	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		No interaction			START
2254.717	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		Light-weight interaction			START
2254.717	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		No interaction			STOP
2263.471	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		Light-weight interaction			STOP
2263.471	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		No interaction			START
2312.221	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		Cooperation			START
2312.221	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		No interaction			STOP
2371.722	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		Cooperation			STOP
2371.722	/Users/ethanhardacre/Box/GazeShareData5-11/G_08/G_08 Recording.mp4	4874.780	60.0		No interaction			START
