time,decision
3105,No interaction
3106,No interaction
3107,No interaction
3108,No interaction
3109,No interaction
3110,No interaction
3111,No interaction
3112,No interaction
3113,No interaction
3114,No interaction
3115,No interaction
3116,No interaction
3117,No interaction
3118,No interaction
3119,No interaction
3120,No interaction
3121,No interaction
3122,No interaction
3123,No interaction
3124,No interaction
3125,No interaction
3126,No interaction
3127,No interaction
3128,No interaction
3129,No interaction
3130,No interaction
3131,No interaction
3132,No interaction
3133,No interaction
3134,No interaction
3135,No interaction
3136,No interaction
3137,No interaction
3138,No interaction
3139,No interaction
3140,No interaction
3141,No interaction
3142,No interaction
3143,No interaction
3145,Collaboration
3146,Collaboration
3148,Collaboration
3150,No interaction
3151,No interaction
3152,No interaction
3153,No interaction
3154,No interaction
3155,No interaction
3156,No interaction
3157,No interaction
3158,No interaction
3159,No interaction
3160,No interaction
3161,No interaction
3162,No interaction
3163,No interaction
3164,No interaction
3165,No interaction
3166,No interaction
3167,No interaction
3168,No interaction
3169,No interaction
3170,No interaction
3171,No interaction
3172,No interaction
3173,No interaction
3174,No interaction
3175,No interaction
3176,No interaction
3177,No interaction
3178,No interaction
3179,No interaction
3180,No interaction
3181,No interaction
3182,No interaction
3183,No interaction
3184,No interaction
3185,No interaction
3186,No interaction
3187,No interaction
3188,No interaction
3189,No interaction
3190,No interaction
3191,No interaction
3192,No interaction
3193,No interaction
3194,No interaction
3195,No interaction
3196,No interaction
3197,No interaction
3198,No interaction
3199,No interaction
3200,No interaction
3201,No interaction
3202,No interaction
3203,No interaction
3204,No interaction
3205,No interaction
3206,No interaction
3207,No interaction
3208,No interaction
3209,No interaction
3210,No interaction
3211,No interaction
3212,No interaction
3213,No interaction
3214,No interaction
3215,No interaction
3216,No interaction
3217,No interaction
3218,No interaction
3219,No interaction
3220,No interaction
3221,No interaction
3222,No interaction
3223,No interaction
3224,No interaction
3225,No interaction
3226,No interaction
3227,No interaction
3228,No interaction
3229,No interaction
3230,No interaction
3231,No interaction
3906,Coordination
3907,Coordination
3908,Coordination
3910,Coordination
3911,Coordination
3912,Coordination
3913,Coordination
3914,Coordination
3915,Coordination
3916,Coordination
3918,Coordination
3919,Coordination
3920,Coordination
3921,Coordination
3922,Coordination
3923,Coordination
3924,Coordination
3925,Coordination
3926,Coordination
3927,Coordination
3928,Coordination
3929,Coordination
3930,Coordination
3931,Coordination
3932,Coordination
3933,Coordination
3934,Coordination
3935,Coordination
3936,Coordination
3937,Coordination
3938,Coordination
3939,Coordination
3940,Coordination
3941,Coordination
3942,Coordination
3943,Coordination
3944,Coordination
3945,Coordination
3946,Coordination
3947,Coordination
3948,Coordination
3949,Coordination
3950,Coordination
3951,Coordination
3952,Coordination
3953,Coordination
3954,Coordination
3955,Coordination
3956,Coordination
3957,Coordination
3958,Coordination
3959,Coordination
3960,Coordination
3961,Coordination
3962,Coordination
3963,Coordination
3965,No interaction
3966,No interaction
3967,Coordination
3968,Coordination
3969,Coordination
3970,Coordination
3971,Coordination
3972,Coordination
3973,Coordination
3974,Coordination
3975,Coordination
3976,No interaction
3978,No interaction
3979,No interaction
3980,No interaction
3981,No interaction
3982,No interaction
3983,No interaction
3984,No interaction
3985,No interaction
3986,No interaction
3987,No interaction
3988,No interaction
3989,No interaction
3990,No interaction
3991,No interaction
3992,No interaction
3993,No interaction
3994,No interaction
3995,No interaction
3996,No interaction
3997,No interaction
3998,No interaction
3999,No interaction
4000,No interaction
4001,No interaction
4002,No interaction
4003,No interaction
4004,No interaction
4005,No interaction
4006,No interaction
4007,No interaction
4008,No interaction
4009,No interaction
4010,No interaction
4011,No interaction
4012,No interaction
4013,No interaction
4014,No interaction
4015,No interaction
4016,No interaction
4017,No interaction
4018,No interaction
4019,No interaction
4020,No interaction
4021,No interaction
4022,No interaction
4023,No interaction
4024,No interaction
4025,No interaction
4026,No interaction
4027,No interaction
4028,No interaction
4029,No interaction
4030,No interaction
4031,No interaction
4032,No interaction
4033,No interaction
4034,No interaction
4035,No interaction
4036,No interaction
4037,No interaction
4038,No interaction
4039,No interaction
4040,No interaction
4041,No interaction
4042,No interaction
4043,No interaction
4044,No interaction
4045,No interaction
4046,No interaction
4047,No interaction
4048,No interaction
4049,No interaction
4050,No interaction
4051,No interaction
4052,No interaction
4053,No interaction
4054,No interaction
4055,No interaction
4056,No interaction
4057,No interaction
4058,No interaction
4059,No interaction
4060,No interaction
4061,No interaction
4062,No interaction
4063,No interaction
4064,No interaction
4065,No interaction
4066,No interaction
4067,No interaction
4068,No interaction
4069,No interaction
4070,No interaction
4071,No interaction
4072,No interaction
4073,No interaction
4074,No interaction
4075,No interaction
4076,No interaction
4077,No interaction
4078,No interaction
4079,No interaction
4080,No interaction
4081,No interaction
4082,No interaction
4083,No interaction
4084,No interaction
4085,No interaction
4086,No interaction
4087,No interaction
4088,No interaction
4089,No interaction
4090,No interaction
4091,No interaction
4092,No interaction
4093,No interaction
4094,No interaction
4095,No interaction
4096,No interaction
4097,No interaction
4098,No interaction
4099,No interaction
4100,No interaction
4101,No interaction
4102,No interaction
4103,No interaction
4104,No interaction
4105,No interaction
4106,No interaction
4107,No interaction
4108,No interaction
4109,No interaction
4110,No interaction
4111,No interaction
4112,No interaction
4113,No interaction
4114,No interaction
4115,No interaction
4116,No interaction
4117,No interaction
4118,No interaction
4119,No interaction
4120,No interaction
4121,No interaction
4122,No interaction
4123,No interaction
4124,No interaction
4125,No interaction
4126,No interaction
4127,No interaction
4128,No interaction
4129,No interaction
4130,No interaction
4131,No interaction
4132,No interaction
4133,No interaction
4134,No interaction
4135,No interaction
4136,No interaction
4137,No interaction
4138,No interaction
4139,No interaction
4140,No interaction
4141,No interaction
4142,No interaction
4143,No interaction
4144,No interaction
4145,No interaction
4146,No interaction
4147,No interaction
4148,No interaction
4149,No interaction
4150,No interaction
4151,No interaction
4152,No interaction
4153,No interaction
4154,No interaction
4155,No interaction
4156,No interaction
4157,No interaction
4158,No interaction
4159,No interaction
4160,No interaction
4161,No interaction
4162,No interaction
4163,No interaction
4164,No interaction
4165,No interaction
4166,No interaction
4167,No interaction
4168,No interaction
4169,No interaction
4170,No interaction
4171,No interaction
4172,No interaction
4173,No interaction
4174,No interaction
4175,No interaction
4176,No interaction
4177,No interaction
4178,No interaction
4179,No interaction
4180,No interaction
4181,No interaction
4182,No interaction
4183,No interaction
4184,No interaction
4185,No interaction
4186,No interaction
4187,No interaction
4188,No interaction
4189,No interaction
4190,No interaction
4191,No interaction
4192,No interaction
4193,No interaction
4194,No interaction
4195,No interaction
4196,No interaction
4197,No interaction
4198,No interaction
4199,No interaction
4200,No interaction
4201,No interaction
4202,No interaction
4203,No interaction
4204,No interaction
4205,No interaction
4206,No interaction
4207,No interaction
4208,No interaction
4209,No interaction
4210,No interaction
4211,No interaction
4212,No interaction
4213,No interaction
4214,No interaction
4215,No interaction
4216,No interaction
4217,No interaction
4218,No interaction
4219,No interaction
4220,No interaction
4221,No interaction
4222,No interaction
4223,No interaction
4224,No interaction
4225,No interaction
4226,No interaction
4227,No interaction
4228,No interaction
4229,No interaction
4230,No interaction
4231,No interaction
4232,No interaction
4233,No interaction
4234,No interaction
4235,No interaction
4236,No interaction
4237,No interaction
4238,No interaction
4239,No interaction
4240,No interaction
4241,No interaction
4242,No interaction
4243,No interaction
4244,No interaction
4245,No interaction
4246,No interaction
4247,No interaction
4248,No interaction
4249,No interaction
4250,No interaction
4251,No interaction
4252,No interaction
4253,No interaction
4254,No interaction
4255,No interaction
4256,No interaction
4257,No interaction
4258,No interaction
4259,No interaction
4260,No interaction
4261,No interaction
4262,No interaction
4263,No interaction
4264,No interaction
4265,No interaction
4266,No interaction
4267,No interaction
4268,No interaction
4269,No interaction
4270,No interaction
4271,No interaction
4272,No interaction
4273,No interaction
4274,No interaction
4275,No interaction
4276,No interaction
4277,No interaction
4278,No interaction
4279,No interaction
4280,No interaction
4281,No interaction
4282,No interaction
4283,No interaction
4284,No interaction
4285,No interaction
4286,No interaction
4287,No interaction
4288,No interaction
4289,No interaction
4290,No interaction
4291,No interaction
4292,No interaction
4293,No interaction
4294,No interaction
4295,No interaction
4296,No interaction
4297,No interaction
4298,No interaction
4299,No interaction
4300,No interaction
4301,No interaction
4302,No interaction
4303,No interaction
4304,No interaction
4305,No interaction
4306,No interaction
4307,No interaction
4308,No interaction
4309,No interaction
4310,No interaction
4311,No interaction
4312,No interaction
4313,No interaction
4314,No interaction
4315,No interaction
4316,No interaction
4317,No interaction
4318,No interaction
4319,No interaction
4320,No interaction
4321,No interaction
4322,No interaction
4323,No interaction
4324,No interaction
4325,No interaction
4326,No interaction
4327,No interaction
4328,No interaction
4329,No interaction
4330,No interaction
4331,Coordination
4332,Coordination
4333,Coordination
4334,Coordination
4335,Coordination
4336,Coordination
4337,Coordination
4338,Coordination
4339,Coordination
4340,Coordination
4341,Coordination
4343,Information Sharing
4344,Information Sharing
4345,Information Sharing
4346,Information Sharing
4347,Information Sharing
4348,Information Sharing
4349,Information Sharing
4350,Information Sharing
4351,Information Sharing
4352,Information Sharing
4353,Information Sharing
4354,Information Sharing
4355,Information Sharing
4356,Information Sharing
4357,Information Sharing
4358,Information Sharing
4359,Information Sharing
4360,Information Sharing
4361,Information Sharing
4362,Information Sharing
4363,Information Sharing
4364,Information Sharing
4365,Information Sharing
4366,Information Sharing
4367,Information Sharing
4368,Information Sharing
4369,Information Sharing
4370,Information Sharing
4371,Information Sharing
4372,Information Sharing
4373,Information Sharing
4374,Information Sharing
4375,No interaction
4376,No interaction
4378,No interaction
4379,No interaction
4380,No interaction
4381,No interaction
4382,No interaction
4383,No interaction
4384,No interaction
4385,No interaction
4386,No interaction
4387,No interaction
4388,No interaction
4389,No interaction
4390,No interaction
4391,No interaction
4392,No interaction
4393,No interaction
4394,No interaction
4395,No interaction
4396,No interaction
4397,No interaction
4398,No interaction
4399,No interaction
4400,No interaction
4401,No interaction
4402,No interaction
4403,No interaction
4404,No interaction
4405,No interaction
4406,No interaction
4407,No interaction
4408,No interaction
4409,No interaction
4410,No interaction
4411,No interaction
4412,No interaction
4413,No interaction
4414,No interaction
4415,No interaction
4416,No interaction
4417,No interaction
4418,No interaction
4419,No interaction
4420,No interaction
4421,No interaction
4422,No interaction
4423,No interaction
4424,No interaction
4425,No interaction
4426,No interaction
4427,No interaction
4428,No interaction
4429,No interaction
4430,No interaction
4431,No interaction
4432,No interaction
4433,No interaction
4434,No interaction
4435,No interaction
4436,No interaction
4437,No interaction
4438,No interaction
4439,No interaction
4440,No interaction
4441,No interaction
4442,No interaction
4443,No interaction
4444,No interaction
4445,No interaction
4446,No interaction
4447,No interaction
4448,No interaction
4449,No interaction
4450,No interaction
4451,No interaction
4452,No interaction
4454,Coordination
4455,Coordination
4456,Coordination
4457,Coordination
4458,Coordination
4459,Coordination
4460,Coordination
4461,Coordination
4462,Coordination
4463,Coordination
4464,Coordination
4465,Coordination
4466,Coordination
4467,Coordination
4469,Cooperation
4470,Cooperation
4471,Cooperation
4472,Cooperation
4473,Cooperation
4474,Cooperation
4475,Cooperation
4476,Cooperation
4477,Cooperation
4478,Cooperation
4479,Cooperation
4480,Cooperation
4481,Cooperation
4482,Cooperation
4483,Cooperation
4484,Cooperation
4485,Cooperation
4486,Cooperation
4487,Cooperation
4488,Cooperation
4489,Cooperation
4490,Cooperation
4491,Cooperation
4492,Cooperation
4493,Cooperation
4494,Cooperation
4495,Cooperation
4496,Cooperation
4497,Cooperation
4498,Cooperation
4499,Cooperation
4500,Cooperation
4501,Cooperation
4502,Cooperation
4503,Cooperation
4504,Cooperation
4505,Cooperation
4506,No interaction
4507,No interaction
4508,No interaction
4509,No interaction
4510,No interaction
4511,No interaction
4512,No interaction
4513,No interaction
4514,No interaction
4515,No interaction
4516,No interaction
4517,No interaction
4518,No interaction
4519,No interaction
4520,No interaction
4522,No interaction
4523,No interaction
4524,No interaction
4525,No interaction
4526,No interaction
4527,No interaction
4528,No interaction
4529,No interaction
4530,No interaction
4531,No interaction
4532,No interaction
4533,No interaction
4534,No interaction
4535,No interaction
4536,No interaction
4537,No interaction
4538,No interaction
4539,No interaction
4540,No interaction
4541,No interaction
4542,No interaction
4543,No interaction
4544,No interaction
4545,No interaction
4546,No interaction
4547,No interaction
4548,No interaction
4549,No interaction
4550,No interaction
4551,No interaction
4552,No interaction
4554,Coordination
4555,Coordination
4556,Coordination
4557,Coordination
4558,Coordination
4559,Coordination
4560,Coordination
4561,Coordination
4562,Coordination
4563,Coordination
4564,Coordination
4565,Coordination
4566,Coordination
4568,No interaction
4569,No interaction
4570,No interaction
4571,No interaction
4572,No interaction
4573,No interaction
4574,No interaction
4575,No interaction
4576,No interaction
4577,No interaction
4578,No interaction
4579,No interaction
4580,No interaction
4581,No interaction
4582,No interaction
4583,No interaction
4584,No interaction
4585,No interaction
4586,No interaction
4587,No interaction
4588,No interaction
4589,No interaction
4590,No interaction
4591,No interaction
4592,No interaction
4593,No interaction
4594,No interaction
4595,No interaction
4596,No interaction
4597,No interaction
4598,No interaction
4599,No interaction
4600,No interaction
4601,No interaction
4602,No interaction
4603,No interaction
4604,No interaction
4605,No interaction
4606,No interaction
4607,No interaction
4608,No interaction
4609,No interaction
4610,No interaction
4611,No interaction
4612,No interaction
4613,No interaction
4614,No interaction
4615,No interaction
4616,No interaction
4617,No interaction
4618,No interaction
4619,No interaction
4620,No interaction
4621,No interaction
4622,No interaction
4623,No interaction
4624,No interaction
4625,No interaction
4626,No interaction
4627,No interaction
4628,No interaction
4629,No interaction
4630,No interaction
4631,No interaction
4632,No interaction
4633,No interaction
4634,No interaction
4635,No interaction
4636,No interaction
4637,No interaction
4638,No interaction
4639,No interaction
4640,No interaction
4641,No interaction
4642,No interaction
4643,No interaction
4644,No interaction
4645,No interaction
