time,decision
868,No interaction
869,No interaction
870,No interaction
871,No interaction
872,No interaction
873,No interaction
874,No interaction
875,No interaction
876,No interaction
877,No interaction
878,No interaction
879,No interaction
880,No interaction
881,No interaction
882,No interaction
883,No interaction
884,No interaction
885,No interaction
886,No interaction
887,No interaction
888,No interaction
889,No interaction
890,No interaction
891,No interaction
892,No interaction
893,No interaction
894,No interaction
895,No interaction
896,No interaction
897,No interaction
898,No interaction
899,No interaction
900,No interaction
901,No interaction
902,No interaction
903,No interaction
904,No interaction
905,No interaction
906,No interaction
907,No interaction
908,No interaction
909,No interaction
910,No interaction
911,No interaction
912,No interaction
913,No interaction
914,No interaction
915,No interaction
916,No interaction
917,No interaction
918,No interaction
919,No interaction
920,No interaction
921,No interaction
922,No interaction
923,No interaction
924,No interaction
925,No interaction
926,No interaction
927,No interaction
928,No interaction
929,No interaction
930,No interaction
931,No interaction
932,No interaction
933,No interaction
934,No interaction
936,Cooperation
937,Cooperation
938,Cooperation
939,Cooperation
940,Cooperation
941,Cooperation
942,Cooperation
943,Cooperation
944,Cooperation
945,Cooperation
946,Cooperation
947,Cooperation
948,Cooperation
949,Cooperation
950,Cooperation
951,Cooperation
952,Cooperation
953,Cooperation
954,Cooperation
955,Cooperation
956,Cooperation
957,Cooperation
958,Cooperation
959,Cooperation
960,Cooperation
961,Cooperation
962,Cooperation
963,Cooperation
964,Cooperation
965,Cooperation
966,Cooperation
967,Cooperation
968,Cooperation
969,Cooperation
970,Cooperation
971,Cooperation
972,Cooperation
973,Cooperation
974,Cooperation
975,Cooperation
976,Cooperation
977,Cooperation
978,Cooperation
979,Cooperation
980,Cooperation
981,Cooperation
982,Cooperation
983,Cooperation
984,Cooperation
985,Cooperation
986,Cooperation
987,Cooperation
988,Cooperation
989,Cooperation
990,Cooperation
991,Cooperation
992,Cooperation
993,Cooperation
994,Cooperation
995,Cooperation
996,Cooperation
997,Cooperation
998,Cooperation
999,Cooperation
1000,Cooperation
1001,Cooperation
1002,Cooperation
1003,Cooperation
1004,Cooperation
1005,Cooperation
1006,Cooperation
1007,Cooperation
1008,Cooperation
1009,Cooperation
1010,Cooperation
1011,Cooperation
1012,Cooperation
1013,Cooperation
1014,Cooperation
1015,Cooperation
1016,Cooperation
1017,Cooperation
1018,Cooperation
1019,Cooperation
1020,Cooperation
1021,Cooperation
1022,Cooperation
1023,Cooperation
1024,Cooperation
1025,Information Sharing
1026,Information Sharing
1027,Information Sharing
1028,Information Sharing
1029,Information Sharing
1030,Information Sharing
1031,Information Sharing
1032,Information Sharing
1033,Information Sharing
1034,Information Sharing
1035,Information Sharing
1036,Information Sharing
1037,Information Sharing
1038,Information Sharing
1039,Information Sharing
1040,Coordination
1041,Coordination
1043,Coordination
1044,Coordination
1045,Coordination
1046,Coordination
1047,Coordination
1048,Coordination
1049,Coordination
1050,Coordination
1051,Coordination
1052,Coordination
1054,No interaction
1055,No interaction
1056,No interaction
1057,No interaction
1058,No interaction
1059,No interaction
1060,No interaction
1061,No interaction
1062,No interaction
1063,No interaction
1064,No interaction
1065,No interaction
1066,No interaction
1067,No interaction
1068,No interaction
1069,No interaction
1070,No interaction
1071,No interaction
1073,Cooperation
1074,Cooperation
1075,Cooperation
1076,Cooperation
1077,Cooperation
1079,Cooperation
1080,Cooperation
1081,Cooperation
1082,Cooperation
1083,Cooperation
1084,Cooperation
1085,Cooperation
1086,Cooperation
1087,Cooperation
1088,Cooperation
1089,Cooperation
1090,Cooperation
1091,Cooperation
1092,Cooperation
1093,Cooperation
1094,Cooperation
1095,Cooperation
1096,Cooperation
1097,Cooperation
1098,Cooperation
1099,Cooperation
1100,Cooperation
1101,Cooperation
1102,Cooperation
1103,Cooperation
1104,Cooperation
1105,Cooperation
1106,Cooperation
1107,Cooperation
1108,Cooperation
1109,Cooperation
1110,Cooperation
1111,Cooperation
1112,Cooperation
1113,Cooperation
1114,Cooperation
1115,Cooperation
1116,Cooperation
1117,Cooperation
1118,Cooperation
1119,Cooperation
1120,Cooperation
1121,Cooperation
1122,Cooperation
1123,Cooperation
1124,Cooperation
1125,Cooperation
1126,Cooperation
1127,Cooperation
1128,Cooperation
1129,Cooperation
1130,Cooperation
1131,Cooperation
1132,Cooperation
1133,Cooperation
1134,Cooperation
1135,Cooperation
1136,Cooperation
1137,Cooperation
1138,Cooperation
1744,Coordination
1745,Coordination
1746,Coordination
1747,Coordination
1748,No interaction
1750,No interaction
1751,No interaction
1752,No interaction
1753,No interaction
1754,No interaction
1755,No interaction
1756,No interaction
1757,No interaction
1758,No interaction
1759,No interaction
1760,No interaction
1761,No interaction
1762,No interaction
1763,No interaction
1764,No interaction
1765,No interaction
1766,No interaction
1767,No interaction
1768,No interaction
1769,No interaction
1770,No interaction
1771,No interaction
1772,No interaction
1773,No interaction
1774,No interaction
1775,No interaction
1776,No interaction
1777,No interaction
1778,No interaction
1779,No interaction
1780,No interaction
1781,No interaction
1782,No interaction
1783,No interaction
1784,No interaction
1785,No interaction
1786,No interaction
1787,No interaction
1788,No interaction
1789,No interaction
1790,Light-weight interaction
1931,Cooperation
1932,Cooperation
1933,Cooperation
1934,Cooperation
1935,Cooperation
1936,Cooperation
1937,Cooperation
1938,Cooperation
1939,Cooperation
1940,Cooperation
1941,Cooperation
1942,Cooperation
1943,Cooperation
1944,Cooperation
1945,Cooperation
1946,Cooperation
1947,Cooperation
1948,Cooperation
1949,No interaction
1950,No interaction
1951,No interaction
1952,No interaction
1953,No interaction
1954,No interaction
1955,No interaction
1956,No interaction
1957,No interaction
1958,No interaction
1959,No interaction
1960,No interaction
1961,No interaction
1962,No interaction
1963,No interaction
1964,No interaction
1965,No interaction
1966,No interaction
1967,No interaction
1968,No interaction
1969,No interaction
1970,No interaction
1971,No interaction
1972,No interaction
1973,No interaction
1974,No interaction
1975,No interaction
1976,No interaction
1977,No interaction
1978,No interaction
1979,No interaction
1980,No interaction
1981,No interaction
1982,No interaction
1983,No interaction
1984,No interaction
1986,No interaction
1987,No interaction
1988,No interaction
1989,No interaction
1990,No interaction
1991,No interaction
1992,No interaction
1993,No interaction
1994,No interaction
1995,No interaction
1996,No interaction
1997,No interaction
1998,No interaction
1999,No interaction
2000,No interaction
2001,No interaction
2002,No interaction
2003,No interaction
2004,No interaction
2005,No interaction
2006,No interaction
2007,No interaction
2008,No interaction
2009,No interaction
2010,No interaction
2011,No interaction
2012,No interaction
2013,No interaction
2014,No interaction
2015,No interaction
2016,No interaction
2017,No interaction
2018,No interaction
2019,No interaction
2020,No interaction
2021,No interaction
2022,No interaction
2023,No interaction
2024,No interaction
2025,No interaction
2026,No interaction
2027,No interaction
2028,No interaction
2029,No interaction
2030,No interaction
2031,No interaction
2032,No interaction
2033,No interaction
2034,No interaction
2035,No interaction
2036,No interaction
2037,No interaction
2038,No interaction
2039,No interaction
2040,No interaction
2041,No interaction
2042,No interaction
2043,No interaction
2044,No interaction
2045,No interaction
2046,No interaction
2047,No interaction
2048,No interaction
2049,No interaction
2050,No interaction
2051,No interaction
2052,No interaction
2053,No interaction
2054,No interaction
2055,No interaction
2056,No interaction
2057,No interaction
2058,No interaction
2059,No interaction
2060,No interaction
2061,No interaction
2062,No interaction
2063,No interaction
2064,No interaction
2065,No interaction
2067,Light-weight interaction
2068,Light-weight interaction
2069,Light-weight interaction
2070,Light-weight interaction
2071,Light-weight interaction
2072,Light-weight interaction
2073,Light-weight interaction
2074,Light-weight interaction
2075,Light-weight interaction
2076,Light-weight interaction
2078,Cooperation
2079,Cooperation
2080,Cooperation
2082,Cooperation
2083,Cooperation
2084,Cooperation
2085,Cooperation
2086,Cooperation
2087,Cooperation
2088,Cooperation
2089,Cooperation
2090,Cooperation
2091,Cooperation
2092,Cooperation
2093,Cooperation
2094,Cooperation
2095,Cooperation
2096,Cooperation
2097,Cooperation
2098,Cooperation
2099,Cooperation
2100,Cooperation
2101,Cooperation
2102,Cooperation
2103,Cooperation
2104,Cooperation
2105,Cooperation
2106,Cooperation
2107,Cooperation
2108,Cooperation
2109,Cooperation
2110,Cooperation
2111,Cooperation
2112,Cooperation
2113,Cooperation
2749,No interaction
2750,No interaction
2751,No interaction
2752,No interaction
2753,No interaction
2754,No interaction
2755,No interaction
2756,No interaction
2757,No interaction
2758,No interaction
2759,No interaction
2760,No interaction
2761,No interaction
2762,No interaction
2763,No interaction
2764,No interaction
2765,No interaction
2766,No interaction
2767,No interaction
2768,No interaction
2769,No interaction
2770,No interaction
2771,No interaction
2772,No interaction
2773,No interaction
2774,No interaction
2775,No interaction
2776,No interaction
2777,No interaction
2778,No interaction
2779,No interaction
2780,No interaction
2781,No interaction
2782,No interaction
2783,No interaction
2784,No interaction
2785,No interaction
2786,No interaction
2787,No interaction
2788,No interaction
2789,No interaction
2790,No interaction
2791,No interaction
2792,No interaction
2793,No interaction
2794,No interaction
2795,No interaction
2796,No interaction
2797,No interaction
2798,No interaction
2799,No interaction
2800,No interaction
2801,No interaction
2802,No interaction
2803,No interaction
2804,No interaction
2805,No interaction
2806,No interaction
2807,No interaction
2808,No interaction
2809,No interaction
2810,No interaction
2811,No interaction
2812,No interaction
2813,No interaction
2814,No interaction
2815,No interaction
2816,No interaction
2817,No interaction
2818,No interaction
2819,No interaction
2820,No interaction
2821,No interaction
2822,No interaction
2823,No interaction
2824,No interaction
2825,No interaction
2826,No interaction
2827,No interaction
2828,No interaction
2829,No interaction
2830,No interaction
2831,No interaction
2832,No interaction
2833,No interaction
2834,No interaction
2835,No interaction
2836,No interaction
2837,No interaction
2838,No interaction
2839,No interaction
2840,No interaction
2841,No interaction
2842,No interaction
2843,No interaction
2844,No interaction
2845,No interaction
2846,No interaction
2847,No interaction
2848,No interaction
2849,No interaction
2850,No interaction
2851,No interaction
2852,No interaction
2853,No interaction
2854,No interaction
2855,No interaction
2856,No interaction
2857,No interaction
2858,No interaction
2859,No interaction
2860,No interaction
2861,No interaction
2862,No interaction
2863,No interaction
2864,No interaction
2865,No interaction
2866,No interaction
2867,No interaction
2868,No interaction
2869,No interaction
2870,No interaction
2871,No interaction
2872,No interaction
2873,No interaction
2874,No interaction
2875,No interaction
2876,No interaction
2877,No interaction
2878,No interaction
2879,No interaction
2880,No interaction
2881,No interaction
2882,No interaction
2883,No interaction
2884,No interaction
2885,No interaction
2886,No interaction
2887,No interaction
2888,No interaction
2890,Cooperation
2891,Cooperation
2892,Cooperation
2893,Cooperation
2894,Cooperation
2895,Cooperation
2896,Cooperation
2897,Cooperation
2898,Cooperation
2899,Cooperation
2900,Cooperation
2901,Cooperation
2903,Collaboration
2904,Collaboration
2905,Collaboration
2906,Collaboration
2908,No interaction
2909,No interaction
2910,No interaction
2911,No interaction
2912,No interaction
2913,No interaction
2914,No interaction
2915,No interaction
2916,No interaction
2917,No interaction
2918,No interaction
2919,No interaction
2920,No interaction
2921,No interaction
2922,No interaction
2923,No interaction
2924,No interaction
2925,No interaction
2926,No interaction
2927,No interaction
2928,No interaction
2929,Cooperation
2930,Cooperation
2931,Cooperation
2932,Cooperation
2933,Cooperation
2934,Cooperation
2935,Cooperation
2936,Cooperation
2937,Cooperation
2938,Cooperation
2939,Cooperation
2940,Cooperation
2941,Cooperation
2942,Cooperation
2943,Cooperation
2944,Cooperation
2945,Cooperation
2946,Cooperation
2947,Cooperation
2948,Cooperation
2950,Cooperation
2951,Cooperation
2952,Cooperation
2953,Cooperation
2954,Cooperation
2955,Cooperation
2956,Cooperation
2957,Cooperation
2958,Cooperation
2959,Cooperation
2960,Cooperation
2961,Cooperation
2962,Cooperation
2963,Cooperation
2964,Cooperation
2965,Cooperation
2966,Cooperation
2967,Cooperation
2968,Cooperation
2969,Cooperation
2970,Cooperation
2971,Cooperation
2972,Cooperation
2973,Cooperation
2974,Cooperation
2975,Cooperation
2976,Cooperation
2977,Cooperation
2979,Cooperation
2980,Cooperation
2981,Cooperation
2982,Cooperation
2983,Cooperation
2984,Cooperation
2985,Cooperation
2986,Cooperation
