time,decision
855,No interaction
856,No interaction
857,No interaction
859,No interaction
860,No interaction
861,No interaction
862,No interaction
863,No interaction
864,No interaction
865,No interaction
866,No interaction
867,No interaction
868,No interaction
869,No interaction
870,No interaction
871,No interaction
872,No interaction
873,No interaction
874,No interaction
875,No interaction
876,No interaction
877,No interaction
878,No interaction
879,No interaction
880,No interaction
881,No interaction
882,No interaction
883,No interaction
884,No interaction
885,No interaction
886,No interaction
887,No interaction
888,No interaction
889,No interaction
890,No interaction
891,No interaction
892,No interaction
893,No interaction
894,No interaction
895,No interaction
896,No interaction
897,No interaction
898,No interaction
899,No interaction
900,No interaction
901,No interaction
902,No interaction
903,No interaction
904,No interaction
905,No interaction
906,No interaction
907,No interaction
908,No interaction
909,No interaction
910,No interaction
911,No interaction
912,No interaction
913,No interaction
914,No interaction
915,No interaction
916,No interaction
917,No interaction
918,No interaction
919,No interaction
920,No interaction
921,No interaction
922,No interaction
923,No interaction
924,No interaction
925,No interaction
926,No interaction
927,No interaction
928,No interaction
929,No interaction
930,No interaction
931,No interaction
932,No interaction
933,No interaction
934,No interaction
935,No interaction
936,No interaction
937,No interaction
938,No interaction
939,No interaction
940,No interaction
941,No interaction
942,No interaction
943,No interaction
944,No interaction
945,No interaction
946,No interaction
948,Collaboration
949,Collaboration
950,Collaboration
951,Collaboration
953,No interaction
954,No interaction
955,No interaction
956,No interaction
957,No interaction
958,No interaction
959,No interaction
960,No interaction
961,No interaction
962,No interaction
963,No interaction
964,No interaction
965,No interaction
966,No interaction
967,No interaction
968,No interaction
969,No interaction
970,No interaction
971,No interaction
972,No interaction
973,No interaction
974,No interaction
975,No interaction
976,No interaction
977,No interaction
978,No interaction
979,No interaction
980,No interaction
981,No interaction
982,No interaction
983,No interaction
984,No interaction
985,No interaction
986,No interaction
987,No interaction
988,No interaction
989,No interaction
990,No interaction
991,No interaction
992,No interaction
993,No interaction
994,No interaction
995,No interaction
996,No interaction
997,No interaction
998,No interaction
999,No interaction
1000,No interaction
1001,No interaction
1002,No interaction
1003,No interaction
1004,No interaction
1005,No interaction
1006,No interaction
1007,No interaction
1008,No interaction
1009,No interaction
1010,No interaction
1011,No interaction
1012,No interaction
1013,No interaction
1014,No interaction
1015,No interaction
1016,No interaction
1017,Cooperation
1019,Cooperation
1020,Cooperation
1021,Cooperation
1022,Cooperation
1023,Cooperation
1024,Cooperation
1025,Cooperation
1026,Cooperation
1027,Cooperation
1028,Cooperation
1029,Cooperation
1030,Cooperation
1031,Cooperation
1032,Cooperation
1033,Cooperation
1034,Cooperation
1035,Cooperation
1036,Cooperation
1037,Cooperation
1038,Cooperation
1039,Cooperation
1040,Cooperation
1041,Cooperation
1043,No interaction
1044,No interaction
1045,No interaction
1046,No interaction
1047,No interaction
1048,No interaction
1049,No interaction
1050,No interaction
1051,No interaction
1052,No interaction
1053,No interaction
1054,No interaction
1055,No interaction
1056,No interaction
1057,No interaction
1058,No interaction
1059,No interaction
1060,No interaction
1061,No interaction
1062,No interaction
1063,No interaction
1064,No interaction
1065,No interaction
1066,No interaction
1067,No interaction
1068,No interaction
1069,No interaction
1070,No interaction
1071,No interaction
1072,No interaction
1073,No interaction
1074,No interaction
1075,No interaction
1077,Collaboration
1078,Collaboration
1079,Collaboration
1080,Collaboration
1081,Collaboration
1082,Collaboration
1083,Collaboration
1084,Collaboration
1085,Collaboration
1086,Collaboration
1087,Collaboration
1088,Collaboration
1089,Collaboration
1090,Collaboration
1091,Collaboration
1092,Collaboration
1093,Collaboration
1094,Collaboration
1095,Collaboration
1096,Collaboration
1097,Collaboration
1098,Collaboration
1099,Collaboration
1100,Collaboration
1101,Collaboration
1102,Collaboration
1103,Collaboration
1104,Collaboration
1105,Collaboration
1106,Collaboration
1107,Collaboration
1108,Collaboration
1109,Collaboration
1110,Collaboration
1111,Collaboration
1112,Collaboration
1113,Collaboration
1114,Collaboration
1115,Collaboration
1116,Collaboration
1117,Collaboration
1118,Collaboration
1119,Collaboration
1120,Collaboration
1121,Collaboration
1122,Collaboration
1123,Collaboration
1124,Collaboration
1125,Collaboration
1126,Collaboration
1127,Collaboration
1128,Collaboration
1129,Collaboration
1130,Collaboration
1131,Collaboration
1132,Collaboration
1133,Collaboration
1134,Collaboration
1135,Collaboration
1136,Collaboration
1138,Cooperation
1139,Cooperation
1140,Cooperation
1141,Cooperation
1142,Cooperation
1143,Cooperation
1144,Cooperation
1145,Cooperation
1146,Cooperation
1147,Cooperation
1148,Cooperation
1149,Cooperation
1150,Cooperation
1151,Cooperation
1152,Cooperation
1153,Cooperation
1154,Cooperation
1155,Cooperation
1156,Cooperation
1157,Cooperation
1158,Cooperation
1159,Cooperation
1160,No interaction
1161,No interaction
1162,No interaction
1163,No interaction
1164,No interaction
1165,No interaction
1166,No interaction
1167,No interaction
1168,No interaction
1169,No interaction
1170,No interaction
1172,Cooperation
1173,Cooperation
1174,Cooperation
1175,Cooperation
1176,Cooperation
1177,Cooperation
1178,Cooperation
1179,Cooperation
1180,Cooperation
1181,Cooperation
1182,Cooperation
1183,No interaction
1184,No interaction
1185,No interaction
1186,No interaction
1187,No interaction
1188,No interaction
1189,No interaction
1190,No interaction
1191,No interaction
1192,No interaction
1193,No interaction
1194,No interaction
1195,No interaction
1196,No interaction
1197,No interaction
1198,No interaction
1199,No interaction
1200,No interaction
1201,No interaction
1202,No interaction
1203,No interaction
1204,No interaction
1205,No interaction
1207,Cooperation
1208,Cooperation
1209,Cooperation
1211,No interaction
1212,No interaction
1213,No interaction
1215,No interaction
1216,No interaction
1217,No interaction
1218,No interaction
1219,No interaction
1220,No interaction
1221,No interaction
1222,No interaction
1223,No interaction
1224,No interaction
1225,No interaction
1226,No interaction
1227,No interaction
1228,No interaction
1229,No interaction
1230,No interaction
1231,No interaction
1232,No interaction
1233,No interaction
1234,No interaction
1235,No interaction
1236,No interaction
1237,No interaction
1238,No interaction
1240,Collaboration
1241,Collaboration
1242,Collaboration
1243,Collaboration
1244,Collaboration
1245,Collaboration
1246,Collaboration
1247,Collaboration
1248,Collaboration
1249,Collaboration
1250,Collaboration
1251,Collaboration
1252,Collaboration
1253,Collaboration
1255,Cooperation
1256,Cooperation
1257,Cooperation
1258,Cooperation
1259,Cooperation
1260,Cooperation
1261,Cooperation
1262,Cooperation
1263,Cooperation
1264,Cooperation
1265,Cooperation
1266,Cooperation
1267,Cooperation
1268,Cooperation
1269,Cooperation
1270,Cooperation
1271,Cooperation
1272,Cooperation
1273,Cooperation
1274,Cooperation
1275,Cooperation
1276,Cooperation
1277,Cooperation
1278,Cooperation
1279,Cooperation
1280,Cooperation
1281,Cooperation
1282,Cooperation
1283,Cooperation
1284,Cooperation
1285,Cooperation
1286,Cooperation
1287,No interaction
1288,No interaction
1289,No interaction
1290,No interaction
1291,No interaction
1292,No interaction
1294,No interaction
1295,No interaction
1296,No interaction
1297,No interaction
1298,No interaction
1299,No interaction
1300,No interaction
1301,No interaction
1302,No interaction
1303,No interaction
1304,No interaction
1305,No interaction
1306,No interaction
1307,No interaction
1308,No interaction
1309,No interaction
1310,No interaction
1311,No interaction
1312,No interaction
1313,No interaction
1314,No interaction
1315,No interaction
1316,No interaction
1317,No interaction
1318,No interaction
1319,No interaction
1320,No interaction
1321,No interaction
1322,No interaction
1323,No interaction
1325,No interaction
1326,No interaction
1327,No interaction
1328,No interaction
1329,No interaction
1330,No interaction
1331,No interaction
1332,No interaction
1333,No interaction
1334,No interaction
1335,No interaction
1336,No interaction
1337,No interaction
1338,No interaction
1339,No interaction
1340,No interaction
1341,No interaction
1342,No interaction
1343,No interaction
1344,No interaction
1345,No interaction
1346,No interaction
1347,No interaction
1348,No interaction
1349,No interaction
1350,No interaction
1351,No interaction
1352,No interaction
1353,No interaction
1354,No interaction
1355,No interaction
1356,No interaction
1357,No interaction
1358,No interaction
1359,No interaction
1360,No interaction
1361,No interaction
1362,No interaction
1363,No interaction
1364,No interaction
1365,No interaction
1366,No interaction
1367,No interaction
1368,No interaction
1369,No interaction
1370,No interaction
1372,Cooperation
1373,Cooperation
1374,Cooperation
1375,Cooperation
1376,Cooperation
1377,Cooperation
1378,Cooperation
1379,Cooperation
1380,Cooperation
1381,Cooperation
1382,Cooperation
1383,Cooperation
1384,Cooperation
1385,Cooperation
1386,Cooperation
1387,Cooperation
1388,Cooperation
1389,Cooperation
1390,Cooperation
1391,Cooperation
1392,Cooperation
1393,Cooperation
1394,Cooperation
1395,Cooperation
1396,Cooperation
1397,Cooperation
1398,Cooperation
1399,Cooperation
1400,Cooperation
1401,Cooperation
1402,Cooperation
1404,No interaction
1405,No interaction
1406,No interaction
1407,Information Sharing
1408,Information Sharing
1409,Information Sharing
1410,Information Sharing
1411,Information Sharing
1412,Information Sharing
1413,Information Sharing
1414,Information Sharing
1415,Information Sharing
1416,Information Sharing
1417,Information Sharing
1418,Information Sharing
1419,Information Sharing
1420,Information Sharing
2134,Coordination
2135,Coordination
2136,Coordination
2137,Coordination
2138,Coordination
2139,Coordination
2140,Coordination
2141,Coordination
2142,Coordination
2143,Coordination
2144,Coordination
2145,Coordination
2146,Coordination
2147,Coordination
2148,Coordination
2150,Coordination
2151,Coordination
2152,Coordination
2153,Cooperation
2154,Cooperation
2155,Cooperation
2157,Cooperation
2158,Cooperation
2159,Cooperation
2160,Cooperation
2161,Cooperation
2162,Cooperation
2163,Cooperation
2164,Cooperation
2165,Cooperation
2166,Cooperation
2167,Cooperation
2168,Cooperation
2169,Cooperation
2170,Cooperation
2171,Cooperation
2172,Cooperation
2173,Cooperation
2174,Cooperation
2175,Cooperation
2176,Cooperation
2177,Cooperation
2178,Cooperation
2179,Cooperation
2181,No interaction
2183,No interaction
2184,No interaction
2185,No interaction
2186,No interaction
2188,Cooperation
2189,Cooperation
2190,Cooperation
2191,Cooperation
2192,Cooperation
2193,Cooperation
2194,Cooperation
2195,Cooperation
2196,Cooperation
2197,Cooperation
2198,Cooperation
2199,Cooperation
2200,Cooperation
2201,Cooperation
2202,Cooperation
2203,Cooperation
2204,Cooperation
2205,Cooperation
2207,Coordination
2208,Coordination
2209,Coordination
2210,Coordination
2211,Coordination
2212,Coordination
2213,Coordination
2214,Coordination
2215,No interaction
2217,No interaction
2218,No interaction
2219,No interaction
2220,No interaction
2221,No interaction
2222,No interaction
2223,No interaction
2224,No interaction
2225,No interaction
2226,No interaction
2227,No interaction
2228,No interaction
2229,No interaction
2230,No interaction
2231,No interaction
2232,No interaction
2233,No interaction
2234,No interaction
2235,No interaction
2236,No interaction
2237,No interaction
2238,No interaction
2239,No interaction
2240,No interaction
2241,No interaction
2242,No interaction
2243,No interaction
2244,No interaction
2245,No interaction
2246,No interaction
2247,No interaction
2248,No interaction
2249,No interaction
2250,No interaction
2251,No interaction
2252,No interaction
2253,No interaction
2254,Light-weight interaction
2255,Light-weight interaction
2256,Light-weight interaction
2257,Light-weight interaction
2258,Light-weight interaction
2259,Light-weight interaction
2260,Light-weight interaction
2261,Light-weight interaction
2262,Light-weight interaction
2264,No interaction
2265,No interaction
2266,No interaction
2267,No interaction
2268,No interaction
2269,No interaction
2270,No interaction
2271,No interaction
2272,No interaction
2273,No interaction
2274,No interaction
2275,No interaction
2276,No interaction
2277,No interaction
2278,No interaction
2279,No interaction
2280,No interaction
2281,No interaction
2282,No interaction
2283,No interaction
2284,No interaction
2285,No interaction
2286,No interaction
2287,No interaction
2288,No interaction
2289,No interaction
2290,No interaction
2291,No interaction
2292,No interaction
2293,No interaction
2294,No interaction
2295,No interaction
2296,No interaction
2297,No interaction
2298,No interaction
2299,No interaction
2300,No interaction
2301,No interaction
2302,No interaction
2303,No interaction
2304,No interaction
2305,No interaction
2306,No interaction
2307,No interaction
2308,No interaction
2309,No interaction
2310,No interaction
2311,No interaction
2313,Cooperation
2314,Cooperation
2315,Cooperation
2316,Cooperation
2317,Cooperation
2318,Cooperation
2319,Cooperation
2320,Cooperation
2321,Cooperation
2322,Cooperation
2323,Cooperation
2324,Cooperation
2325,Cooperation
2326,Cooperation
2327,Cooperation
2328,Cooperation
2329,Cooperation
2330,Cooperation
2331,Cooperation
2332,Cooperation
2333,Cooperation
2334,Cooperation
2335,Cooperation
2336,Cooperation
2337,Cooperation
2338,Cooperation
2339,Cooperation
2340,Cooperation
2341,Cooperation
2342,Cooperation
2343,Cooperation
2344,Cooperation
2345,Cooperation
2346,Cooperation
2347,Cooperation
2348,No interaction
2349,No interaction
2350,No interaction
2351,No interaction
2352,No interaction
2353,No interaction
2354,No interaction
2355,No interaction
2356,No interaction
2357,No interaction
2358,No interaction
2359,No interaction
2360,No interaction
2361,No interaction
2362,No interaction
2363,No interaction
2364,No interaction
2365,No interaction
2366,No interaction
2367,No interaction
2368,No interaction
2369,No interaction
2370,No interaction
2372,No interaction
2373,No interaction
2374,No interaction
2375,No interaction
2376,No interaction
2377,No interaction
2378,No interaction
2379,No interaction
2380,No interaction
2381,No interaction
2382,No interaction
2383,No interaction
2384,No interaction
2385,No interaction
2386,No interaction
2387,No interaction
2388,No interaction
2389,No interaction
2390,No interaction
2391,No interaction
2392,No interaction
2393,No interaction
2394,No interaction
2395,No interaction
2396,No interaction
2397,No interaction
2398,No interaction
2399,No interaction
2400,No interaction
2401,No interaction
2403,Collaboration
2404,Collaboration
2405,Collaboration
2406,Collaboration
2440,Light-weight interaction
2441,Light-weight interaction
2442,Light-weight interaction
2443,Light-weight interaction
2444,Light-weight interaction
2446,No interaction
2447,No interaction
2448,No interaction
2449,No interaction
2451,No interaction
2452,No interaction
2453,No interaction
2454,No interaction
2455,No interaction
2456,No interaction
2457,No interaction
2458,No interaction
2459,No interaction
2460,No interaction
2461,No interaction
2462,No interaction
2463,No interaction
2464,No interaction
2465,Cooperation
2466,Cooperation
2467,Cooperation
2468,Cooperation
2469,Cooperation
2470,Cooperation
2471,Cooperation
2472,Cooperation
2473,Cooperation
2474,Cooperation
2475,Cooperation
2476,Cooperation
2477,Cooperation
2478,Cooperation
2479,Cooperation
2480,Cooperation
2481,Cooperation
2482,Cooperation
2483,Cooperation
2484,Cooperation
2485,Cooperation
2486,Cooperation
2487,Cooperation
2488,Cooperation
2489,Cooperation
2490,Cooperation
2491,Cooperation
2492,Cooperation
2493,Cooperation
2494,Cooperation
2495,Cooperation
2496,Cooperation
2497,Cooperation
2498,Cooperation
2499,Cooperation
2500,Cooperation
2501,Cooperation
2502,Cooperation
2503,Cooperation
2504,Cooperation
2505,Cooperation
2506,Cooperation
2507,Cooperation
2508,Cooperation
2509,Cooperation
2510,Cooperation
2511,Cooperation
2512,Cooperation
2513,Cooperation
2514,Cooperation
2515,Cooperation
2516,Cooperation
2517,Cooperation
2518,Cooperation
2519,Cooperation
2520,Cooperation
2521,Cooperation
2522,Cooperation
2523,Cooperation
2524,Cooperation
2525,Cooperation
2526,Cooperation
2527,Cooperation
2528,Cooperation
2529,Cooperation
2530,Cooperation
2531,Cooperation
2532,Cooperation
2533,Cooperation
2534,Cooperation
2535,Cooperation
2536,Cooperation
2537,Cooperation
2538,Cooperation
2539,Cooperation
2540,Cooperation
2541,Cooperation
2542,Cooperation
2543,Cooperation
2544,Cooperation
2545,Cooperation
2546,Cooperation
2547,Cooperation
2548,Cooperation
2549,Cooperation
2550,Cooperation
2551,Cooperation
2552,Cooperation
2553,Cooperation
2554,Cooperation
2555,Cooperation
2556,Cooperation
2557,Cooperation
2558,Cooperation
2559,Cooperation
2560,Cooperation
2561,Cooperation
2562,Cooperation
2563,Cooperation
2564,Cooperation
2565,Cooperation
2566,Cooperation
2567,Cooperation
2568,Cooperation
2569,Cooperation
2570,Cooperation
2571,Cooperation
2572,Cooperation
2573,Cooperation
2574,Cooperation
2575,Cooperation
2576,Cooperation
2577,Cooperation
2578,Cooperation
2579,Cooperation
2580,Cooperation
2581,Cooperation
2582,Cooperation
2583,Cooperation
2584,Cooperation
2585,Cooperation
2586,Cooperation
2587,Cooperation
2588,Cooperation
2589,Cooperation
2590,Cooperation
2591,Cooperation
2592,Cooperation
2593,Cooperation
2594,Cooperation
2595,Cooperation
2596,Cooperation
2597,Cooperation
2598,Cooperation
2599,Cooperation
2600,Cooperation
2601,Cooperation
2602,Cooperation
2603,Cooperation
2604,Cooperation
2605,Cooperation
2606,Cooperation
2607,Cooperation
2608,Cooperation
2609,Cooperation
2610,Cooperation
2611,Cooperation
2612,Cooperation
2613,Cooperation
2614,Cooperation
2615,Cooperation
2616,Cooperation
2617,Cooperation
2618,Cooperation
2619,Cooperation
2620,Cooperation
2621,Cooperation
2622,Cooperation
2623,Cooperation
2624,Cooperation
2625,Cooperation
2626,Cooperation
2627,Cooperation
2628,Cooperation
2629,Cooperation
2630,Cooperation
2631,Cooperation
2632,Cooperation
2633,Cooperation
2634,Cooperation
2635,Cooperation
2636,Cooperation
2637,Cooperation
2638,Cooperation
2639,Cooperation
2640,Cooperation
2641,Cooperation
2642,Cooperation
2643,Cooperation
2644,Cooperation
2645,Cooperation
2646,Cooperation
2647,Cooperation
2648,Cooperation
2649,Cooperation
2650,Cooperation
2651,Cooperation
2652,Cooperation
2653,Cooperation
2654,Cooperation
2655,Cooperation
2656,Cooperation
2657,Cooperation
2658,Cooperation
2659,Cooperation
2660,Cooperation
2661,Cooperation
2662,Cooperation
2663,Cooperation
2664,Cooperation
2665,Cooperation
2666,Cooperation
2667,Cooperation
2668,Cooperation
2669,Cooperation
2670,Cooperation
2671,Cooperation
2672,Cooperation
2673,Cooperation
2674,Cooperation
2675,Cooperation
2676,Cooperation
2677,Cooperation
2678,Cooperation
2679,Cooperation
2680,Cooperation
2681,Cooperation
2682,Cooperation
2683,Cooperation
2684,Cooperation
2685,Cooperation
2686,Cooperation
2687,Cooperation
2688,Cooperation
2689,Cooperation
2690,Cooperation
2691,Cooperation
2692,Cooperation
2693,Cooperation
2694,Cooperation
2695,Cooperation
2697,Cooperation
2698,Cooperation
2699,Cooperation
2700,Cooperation
2701,Cooperation
2702,Cooperation
2703,Cooperation
2704,Cooperation
2705,Cooperation
2706,Cooperation
2707,Cooperation
2708,Cooperation
2709,Cooperation
2710,Cooperation
2711,Cooperation
2712,Cooperation
2713,Cooperation
2714,Cooperation
2715,Cooperation
2716,Cooperation
2717,Cooperation
2718,Cooperation
2719,Cooperation
2720,Cooperation
2721,Cooperation
2722,Cooperation
2723,Cooperation
2724,Cooperation
2725,Cooperation
2726,Cooperation
2727,Cooperation
2728,Cooperation
2729,Cooperation
2730,Cooperation
2731,Cooperation
2732,Cooperation
2733,Cooperation
2734,Cooperation
2735,Cooperation
2736,Cooperation
2737,Cooperation
2738,Cooperation
2739,Cooperation
2740,Cooperation
2741,Cooperation
2742,Cooperation
2743,Cooperation
2744,Cooperation
2745,Cooperation
2746,Cooperation
2747,Cooperation
2748,Cooperation
2749,Collaboration
2750,Collaboration
2751,Collaboration
2752,Collaboration
2753,Collaboration
2754,Collaboration
2755,Collaboration
2756,Collaboration
2757,Collaboration
2758,Collaboration
2759,Collaboration
2760,Collaboration
2761,Collaboration
2762,Collaboration
2763,Collaboration
2764,Collaboration
2765,Collaboration
2766,Collaboration
2767,Collaboration
2768,Collaboration
2769,Collaboration
2770,Collaboration
2771,Collaboration
2772,Collaboration
2773,Collaboration
2774,Collaboration
2775,Collaboration
2776,Collaboration
2778,Cooperation
2779,Cooperation
2780,Cooperation
2781,Cooperation
2782,Cooperation
2783,Cooperation
2784,Cooperation
2785,Cooperation
2786,Cooperation
2787,Cooperation
2788,Cooperation
2789,Cooperation
2790,Cooperation
2791,Cooperation
2792,Cooperation
2793,Cooperation
2794,Cooperation
2795,Cooperation
2796,Cooperation
2797,Cooperation
2798,Cooperation
2799,Cooperation
2801,Coordination
2802,Coordination
2803,Coordination
2804,Coordination
2805,Coordination
2806,No interaction
2808,No interaction
2809,No interaction
2810,No interaction
2811,No interaction
2812,No interaction
2813,No interaction
2814,No interaction
2815,No interaction
2816,No interaction
2817,No interaction
2818,No interaction
2819,No interaction
2820,No interaction
2821,No interaction
2822,No interaction
2823,No interaction
2824,No interaction
2825,No interaction
2826,No interaction
2827,No interaction
2828,No interaction
2829,No interaction
2830,No interaction
2831,No interaction
2832,No interaction
2833,No interaction
2834,No interaction
2835,No interaction
2836,Light-weight interaction
2837,Light-weight interaction
2838,Light-weight interaction
2839,Light-weight interaction
2840,Light-weight interaction
2841,Light-weight interaction
2842,Light-weight interaction
2843,Light-weight interaction
2844,Light-weight interaction
2845,Light-weight interaction
2846,Light-weight interaction
2847,Light-weight interaction
2848,Light-weight interaction
2849,Light-weight interaction
2850,Light-weight interaction
2851,Light-weight interaction
2853,No interaction
2854,No interaction
2855,No interaction
2856,No interaction
2857,No interaction
2858,No interaction
2859,No interaction
2860,No interaction
2861,No interaction
2862,No interaction
2863,No interaction
2864,No interaction
2865,No interaction
2866,No interaction
2867,No interaction
2868,No interaction
2869,No interaction
2870,No interaction
2871,No interaction
2872,No interaction
2873,No interaction
2874,No interaction
2875,No interaction
2876,No interaction
2877,No interaction
2878,No interaction
2879,No interaction
2880,No interaction
2881,No interaction
2882,No interaction
2883,No interaction
2884,No interaction
2885,No interaction
2886,No interaction
2887,No interaction
2888,No interaction
2889,No interaction
2890,No interaction
2891,No interaction
2892,No interaction
2893,No interaction
2894,No interaction
2895,No interaction
2896,No interaction
2897,No interaction
2898,No interaction
2899,No interaction
2900,No interaction
2901,No interaction
2902,No interaction
2903,No interaction
2904,No interaction
2905,No interaction
2906,No interaction
2907,No interaction
2908,No interaction
2909,No interaction
2910,No interaction
2911,No interaction
2912,No interaction
2913,No interaction
2914,No interaction
2915,No interaction
2916,No interaction
2917,No interaction
2918,No interaction
2919,No interaction
2920,No interaction
2921,No interaction
2922,No interaction
2923,No interaction
2924,No interaction
2925,No interaction
2926,No interaction
2927,No interaction
2928,No interaction
2929,No interaction
2930,No interaction
2931,No interaction
2932,No interaction
2933,No interaction
2934,No interaction
2935,No interaction
2936,No interaction
2937,No interaction
2939,Light-weight interaction
2940,Light-weight interaction
2941,Light-weight interaction
2942,Light-weight interaction
2943,Light-weight interaction
2944,Light-weight interaction
2945,Light-weight interaction
2946,Light-weight interaction
2947,Light-weight interaction
2948,Collaboration
2949,Collaboration
2950,Collaboration
2951,Collaboration
2955,Collaboration
2956,Collaboration
2957,Collaboration
2958,Collaboration
2959,Collaboration
2960,Collaboration
2961,Collaboration
2962,Collaboration
2963,Collaboration
2964,Collaboration
2965,Collaboration
2966,Collaboration
2967,Collaboration
2968,Collaboration
2969,Collaboration
2970,Collaboration
3705,Coordination
3706,Coordination
3707,Coordination
3708,Coordination
3709,Coordination
3710,Coordination
3712,Cooperation
3713,Cooperation
3714,Cooperation
3715,Cooperation
3716,Cooperation
3717,Cooperation
3718,Cooperation
3719,Cooperation
3720,Cooperation
3721,Cooperation
3722,Cooperation
3723,Cooperation
3724,Cooperation
3725,Cooperation
3726,Cooperation
3727,Cooperation
3728,Cooperation
3729,Cooperation
3730,Cooperation
3731,Cooperation
3732,Cooperation
3733,Cooperation
3734,Cooperation
3735,Cooperation
3736,Cooperation
3737,Coordination
3738,Coordination
3739,Coordination
3740,Coordination
