606.343	D:/GazeShareData/Main Study/G_11/G_11 Recording.mp4	4958.920	60.0		Coordination			START
618.586	D:/GazeShareData/Main Study/G_11/G_11 Recording.mp4	4958.920	60.0		Coordination			STOP
618.586	D:/GazeShareData/Main Study/G_11/G_11 Recording.mp4	4958.920	60.0		No interaction			START
640.422	D:/GazeShareData/Main Study/G_11/G_11 Recording.mp4	4958.920	60.0		Coordination			START
640.422	D:/GazeShareData/Main Study/G_11/G_11 Recording.mp4	4958.920	60.0		No interaction			STOP
674.502	D:/GazeShareData/Main Study/G_11/G_11 Recording.mp4	4958.920	60.0		Coordination			STOP
674.502	D:/GazeShareData/Main Study/G_11/G_11 Recording.mp4	4958.920	60.0		Information Sharing			START
681.002	D:/GazeShareData/Main Study/G_11/G_11 Recording.mp4	4958.920	60.0		Information Sharing			STOP
681.002	D:/GazeShareData/Main Study/G_11/G_11 Recording.mp4	4958.920	60.0		No interaction			START
697.259	D:/GazeShareData/Main Study/G_11/G_11 Recording.mp4	4958.920	60.0		Coordination			START
697.259	D:/GazeShareData/Main Study/G_11/G_11 Recording.mp4	4958.920	60.0		No interaction			STOP
702.172	D:/GazeShareData/Main Study/G_11/G_11 Recording.mp4	4958.920	60.0		Coordination			STOP
702.172	D:/GazeShareData/Main Study/G_11/G_11 Recording.mp4	4958.920	60.0		Information Sharing			START
712.668	D:/GazeShareData/Main Study/G_11/G_11 Recording.mp4	4958.920	60.0		Cooperation			START
712.668	D:/GazeShareData/Main Study/G_11/G_11 Recording.mp4	4958.920	60.0		Information Sharing			STOP
993.503	D:/GazeShareData/Main Study/G_11/G_11 Recording.mp4	4958.920	60.0		Cooperation			STOP
993.503	D:/GazeShareData/Main Study/G_11/G_11 Recording.mp4	4958.920	60.0		Information Sharing			START
1009.255	D:/GazeShareData/Main Study/G_11/G_11 Recording.mp4	4958.920	60.0		Cooperation			START
1009.255	D:/GazeShareData/Main Study/G_11/G_11 Recording.mp4	4958.920	60.0		Information Sharing			STOP
1083.837	D:/GazeShareData/Main Study/G_11/G_11 Recording.mp4	4958.920	60.0		Cooperation			STOP
1083.837	D:/GazeShareData/Main Study/G_11/G_11 Recording.mp4	4958.920	60.0		Information Sharing			START
1090.084	D:/GazeShareData/Main Study/G_11/G_11 Recording.mp4	4958.920	60.0		Cooperation			START
1090.084	D:/GazeShareData/Main Study/G_11/G_11 Recording.mp4	4958.920	60.0		Information Sharing			STOP
1241.978	D:/GazeShareData/Main Study/G_11/G_11 Recording.mp4	4958.920	60.0		Cooperation			STOP
1241.978	D:/GazeShareData/Main Study/G_11/G_11 Recording.mp4	4958.920	60.0		No interaction			START
1289.163	D:/GazeShareData/Main Study/G_11/G_11 Recording.mp4	4958.920	60.0		Cooperation			START
1289.163	D:/GazeShareData/Main Study/G_11/G_11 Recording.mp4	4958.920	60.0		No interaction			STOP
1320.746	D:/GazeShareData/Main Study/G_11/G_11 Recording.mp4	4958.920	60.0		Cooperation			STOP
1320.746	D:/GazeShareData/Main Study/G_11/G_11 Recording.mp4	4958.920	60.0		No interaction			START
1337.415	D:/GazeShareData/Main Study/G_11/G_11 Recording.mp4	4958.920	60.0		Information Sharing			START
1337.415	D:/GazeShareData/Main Study/G_11/G_11 Recording.mp4	4958.920	60.0		No interaction			STOP
