492.618	D:/SURP '18/G_15 Recording.mp4	4222.670	30.0		Coordination			START
498.619	D:/SURP '18/G_15 Recording.mp4	4222.670	30.0		Cooperation			START
498.619	D:/SURP '18/G_15 Recording.mp4	4222.670	30.0		Coordination			STOP
535.447	D:/SURP '18/G_15 Recording.mp4	4222.670	30.0		Cooperation			STOP
535.447	D:/SURP '18/G_15 Recording.mp4	4222.670	30.0		Coordination			START
599.697	D:/SURP '18/G_15 Recording.mp4	4222.670	30.0		Coordination			STOP
599.697	D:/SURP '18/G_15 Recording.mp4	4222.670	30.0		No interaction			START
746.366	D:/SURP '18/G_15 Recording.mp4	4222.670	30.0		Coordination			START
746.366	D:/SURP '18/G_15 Recording.mp4	4222.670	30.0		No interaction			STOP
752.115	D:/SURP '18/G_15 Recording.mp4	4222.670	30.0		Coordination			STOP
752.115	D:/SURP '18/G_15 Recording.mp4	4222.670	30.0		No interaction			START
786.200	D:/SURP '18/G_15 Recording.mp4	4222.670	30.0		Cooperation			START
786.200	D:/SURP '18/G_15 Recording.mp4	4222.670	30.0		No interaction			STOP
796.280	D:/SURP '18/G_15 Recording.mp4	4222.670	30.0		Cooperation			STOP
796.280	D:/SURP '18/G_15 Recording.mp4	4222.670	30.0		Information Sharing			START
806.198	D:/SURP '18/G_15 Recording.mp4	4222.670	30.0		Cooperation			START
806.198	D:/SURP '18/G_15 Recording.mp4	4222.670	30.0		Information Sharing			STOP
829.808	D:/SURP '18/G_15 Recording.mp4	4222.670	30.0		Cooperation			STOP
829.808	D:/SURP '18/G_15 Recording.mp4	4222.670	30.0		Coordination			START
839.725	D:/SURP '18/G_15 Recording.mp4	4222.670	30.0		Cooperation			START
839.725	D:/SURP '18/G_15 Recording.mp4	4222.670	30.0		Coordination			STOP
882.890	D:/SURP '18/G_15 Recording.mp4	4222.670	30.0		Cooperation			STOP
882.890	D:/SURP '18/G_15 Recording.mp4	4222.670	30.0		Coordination			START
893.307	D:/SURP '18/G_15 Recording.mp4	4222.670	30.0		Coordination			STOP
893.307	D:/SURP '18/G_15 Recording.mp4	4222.670	30.0		Light-weight interaction			START
905.808	D:/SURP '18/G_15 Recording.mp4	4222.670	30.0		Light-weight interaction			STOP
905.808	D:/SURP '18/G_15 Recording.mp4	4222.670	30.0		No interaction			START
962.393	D:/SURP '18/G_15 Recording.mp4	4222.670	30.0		Information Sharing			START
962.393	D:/SURP '18/G_15 Recording.mp4	4222.670	30.0		No interaction			STOP
1017.225	D:/SURP '18/G_15 Recording.mp4	4222.670	30.0		Information Sharing			STOP
1017.225	D:/SURP '18/G_15 Recording.mp4	4222.670	30.0		No interaction			START
